theta,A2,a,b,z,phi1,phi2,status
30.0,-18.0,8.3,7.1,-2.8,20.0,20.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,30.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,40.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,50.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,60.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,70.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,80.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,90.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,100.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,110.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,120.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,130.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,140.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,150.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,160.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,170.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,180.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,190.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,200.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,210.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,220.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,230.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,240.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,250.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,260.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,270.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,280.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,290.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,300.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,310.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,320.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,330.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,340.0,NotYet
30.0,-18.0,8.3,7.1,-2.8,20.0,350.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,0.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,10.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,20.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,30.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,40.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,50.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,60.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,70.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,80.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,90.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,100.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,110.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,120.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,130.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,140.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,150.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,160.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,170.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,180.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,190.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,200.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,210.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,220.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,230.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,240.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,250.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,260.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,270.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,280.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,290.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,300.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,310.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,320.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,330.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,340.0,NotYet
30.0,-18.0,8.4,7.1,-2.6,20.0,350.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,0.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,10.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,20.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,30.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,40.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,50.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,60.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,70.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,80.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,90.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,100.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,110.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,120.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,130.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,140.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,150.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,160.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,170.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,180.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,190.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,200.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,210.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,220.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,230.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,240.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,250.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,260.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,270.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,280.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,290.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,300.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,310.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,320.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,330.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,340.0,NotYet
30.0,-18.0,8.4,7.2,-2.4,10.0,350.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,0.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,10.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,20.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,30.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,40.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,50.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,60.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,70.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,80.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,90.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,100.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,110.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,120.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,130.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,140.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,150.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,160.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,170.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,180.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,190.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,200.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,210.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,220.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,230.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,240.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,250.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,260.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,270.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,280.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,290.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,300.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,310.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,320.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,330.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,340.0,NotYet
30.0,-18.0,8.5,7.1,-2.2,10.0,350.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,0.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,10.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,20.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,30.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,40.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,50.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,60.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,70.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,80.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,90.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,100.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,110.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,120.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,130.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,140.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,150.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,160.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,170.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,180.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,190.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,200.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,210.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,220.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,230.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,240.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,250.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,260.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,270.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,280.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,290.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,300.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,310.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,320.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,330.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,340.0,NotYet
30.0,-18.0,8.7,7.0,-2.0,10.0,350.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,0.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,10.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,20.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,30.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,40.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,50.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,60.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,70.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,80.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,90.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,100.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,110.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,120.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,130.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,140.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,150.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,160.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,170.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,180.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,190.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,200.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,210.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,220.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,230.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,240.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,250.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,260.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,270.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,280.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,290.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,300.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,310.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,320.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,330.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,340.0,NotYet
30.0,-18.0,8.9,6.8,-1.8,10.0,350.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,0.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,10.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,20.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,30.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,40.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,50.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,60.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,70.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,80.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,90.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,100.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,110.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,120.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,130.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,140.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,150.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,160.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,170.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,180.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,190.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,200.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,210.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,220.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,230.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,240.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,250.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,260.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,270.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,280.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,290.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,300.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,310.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,320.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,330.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,340.0,NotYet
30.0,-18.0,9.0,6.8,-1.6,0.0,350.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,0.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,10.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,20.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,30.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,40.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,50.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,60.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,70.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,80.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,90.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,100.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,110.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,120.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,130.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,140.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,150.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,160.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,170.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,180.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,190.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,200.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,210.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,220.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,230.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,240.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,250.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,260.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,270.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,280.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,290.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,300.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,310.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,320.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,330.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,340.0,NotYet
30.0,-18.0,9.1,6.8,-1.4,0.0,350.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,0.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,10.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,20.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,30.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,40.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,50.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,60.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,70.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,80.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,90.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,100.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,110.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,120.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,130.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,140.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,150.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,160.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,170.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,180.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,190.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,200.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,210.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,220.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,230.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,240.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,250.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,260.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,270.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,280.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,290.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,300.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,310.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,320.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,330.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,340.0,NotYet
30.0,-18.0,9.2,7.0,-1.2,0.0,350.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,0.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,10.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,20.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,30.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,40.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,50.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,60.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,70.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,80.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,90.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,100.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,110.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,120.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,130.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,140.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,150.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,160.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,170.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,180.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,190.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,200.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,210.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,220.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,230.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,240.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,250.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,260.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,270.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,280.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,290.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,300.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,310.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,320.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,330.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,340.0,NotYet
30.0,-16.0,9.7,6.4,-3.6,60.0,350.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,0.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,10.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,20.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,30.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,40.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,50.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,60.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,70.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,80.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,90.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,100.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,110.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,120.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,130.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,140.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,150.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,160.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,170.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,180.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,190.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,200.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,210.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,220.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,230.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,240.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,250.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,260.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,270.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,280.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,290.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,300.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,310.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,320.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,330.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,340.0,NotYet
30.0,-16.0,8.3,7.0,-3.4,20.0,350.0,NotYet
30.0,-16.0,8.2,6.9,-3.2,20.0,0.0,NotYet
30.0,-16.0,8.2,6.9,-3.2,20.0,10.0,NotYet
30.0,-16.0,8.2,6.9,-3.2,20.0,20.0,NotYet
30.0,-16.0,8.2,6.9,-3.2,20.0,30.0,NotYet
30.0,-16.0,8.2,6.9,-3.2,20.0,40.0,NotYet
